date,height,highlow
12/26/2018 12:46 PM,0.23,L
12/26/2018 06:17 PM,0.78,H
12/26/2018 10:50 PM,0.21,L
12/27/2018 06:39 AM,2.04,H
12/27/2018 01:38 PM,0.18,L
12/27/2018 07:57 PM,0.89,H
12/28/2018 12:00 AM,0.45,L
12/28/2018 07:30 AM,1.79,H
12/28/2018 02:26 PM,0.12,L
12/28/2018 09:34 PM,1.11,H
12/29/2018 01:36 AM,0.65,L
12/29/2018 08:23 AM,1.53,H
12/29/2018 03:10 PM,0.06,L
12/29/2018 10:48 PM,1.4,H
12/30/2018 03:40 AM,0.75,L
12/30/2018 09:20 AM,1.29,H
12/30/2018 03:51 PM,-0.01,L
12/30/2018 11:44 PM,1.68,H
12/31/2018 05:37 AM,0.7,L
12/31/2018 10:19 AM,1.09,H
12/31/2018 04:28 PM,-0.06,L
01/01/2019 12:30 AM,1.91,H
01/01/2019 06:59 AM,0.62,L
01/01/2019 11:10 AM,0.94,H
01/01/2019 05:02 PM,-0.12,L
01/02/2019 01:08 AM,2.1,H
01/02/2019 07:55 AM,0.52,L
01/02/2019 12:01 PM,0.83,H
01/02/2019 05:36 PM,-0.14,L
01/03/2019 01:43 AM,2.23,H
01/03/2019 08:35 AM,0.44,L
01/03/2019 12:47 PM,0.77,H
01/03/2019 06:10 PM,-0.16,L
01/04/2019 02:17 AM,2.3,H
01/04/2019 09:07 AM,0.39,L
01/04/2019 01:28 PM,0.74,H
01/04/2019 06:45 PM,-0.16,L
01/05/2019 02:49 AM,2.32,H
01/05/2019 09:37 AM,0.36,L
01/05/2019 02:06 PM,0.74,H
01/05/2019 07:21 PM,-0.14,L
