date,height,highlow
06/29/2015 1:47 PM,2.2,H
06/29/2015 8:17 PM,0.43,L
06/30/2015 12:49 AM,0.83,H
06/30/2015 6:25 AM,-0.22,L
06/30/2015 2:23 PM,2.32,H
06/30/2015 8:54 PM,0.36,L
07/01/2015 1:36 AM,0.83,H
07/01/2015 7:06 AM,-0.25,L
07/01/2015 3:00 PM,2.4,H
07/01/2015 9:32 PM,0.3,L
07/02/2015 2:24 AM,0.84,H
07/02/2015 7:48 AM,-0.23,L
07/02/2015 3:38 PM,2.41,H
07/02/2015 10:12 PM,0.25,L
07/03/2015 3:15 AM,0.85,H
07/03/2015 8:32 AM,-0.17,L
07/03/2015 4:18 PM,2.36,H
07/03/2015 10:53 PM,0.2,L
07/04/2015 4:11 AM,0.87,H
07/04/2015 9:19 AM,-0.05,L
07/04/2015 4:58 PM,2.25,H
07/04/2015 11:36 PM,0.16,L
07/05/2015 5:17 AM,0.91,H
07/05/2015 10:10 AM,0.13,L
07/05/2015 5:40 PM,2.07,H
07/06/2015 12:20 AM,0.12,L
07/06/2015 6:36 AM,0.99,H
07/06/2015 11:10 AM,0.34,L
07/06/2015 6:23 PM,1.84,H
07/07/2015 1:06 AM,0.08,L
07/07/2015 8:04 AM,1.14,H
07/07/2015 12:26 PM,0.56,L
07/07/2015 7:08 PM,1.58,H
07/08/2015 1:53 AM,0.03,L
07/08/2015 9:30 AM,1.36,H
07/08/2015 2:09 PM,0.72,L
07/08/2015 8:00 PM,1.34,H
07/09/2015 2:40 AM,-0.02,L
07/09/2015 10:41 AM,1.63,H
07/09/2015 4:16 PM,0.75,L
07/09/2015 9:03 PM,1.12,H
07/10/2015 3:28 AM,-0.06,L
07/10/2015 11:38 AM,1.87,H
07/10/2015 6:03 PM,0.67,L
07/10/2015 10:14 PM,0.97,H
07/11/2015 4:15 AM,-0.1,L
07/11/2015 12:26 PM,2.08,H
07/11/2015 7:10 PM,0.56,L
07/11/2015 11:20 PM,0.88,H
07/12/2015 5:01 AM,-0.13,L
07/12/2015 1:08 PM,2.22,H
07/12/2015 7:54 PM,0.47,L
07/13/2015 12:18 AM,0.85,H
07/13/2015 5:44 AM,-0.15,L
07/13/2015 1:47 PM,2.31,H
07/13/2015 8:29 PM,0.41,L
07/14/2015 1:07 AM,0.85,H
07/14/2015 6:26 AM,-0.14,L
07/14/2015 2:23 PM,2.34,H
07/14/2015 9:00 PM,0.36,L
07/15/2015 1:52 AM,0.88,H
07/15/2015 7:06 AM,-0.12,L
07/15/2015 2:58 PM,2.32,H
07/15/2015 9:29 PM,0.33,L
07/16/2015 2:34 AM,0.91,H
07/16/2015 7:45 AM,-0.07,L
07/16/2015 3:31 PM,2.26,H
07/16/2015 9:59 PM,0.31,L
07/17/2015 3:16 AM,0.94,H
07/17/2015 8:23 AM,0.01,L
07/17/2015 4:03 PM,2.16,H
07/17/2015 10:29 PM,0.3,L
07/18/2015 3:59 AM,0.97,H
07/18/2015 9:01 AM,0.11,L
07/18/2015 4:34 PM,2.04,H
07/18/2015 11:00 PM,0.28,L
07/19/2015 4:47 AM,1,H
07/19/2015 9:41 AM,0.25,L
07/19/2015 5:03 PM,1.88,H
07/19/2015 11:32 PM,0.27,L
07/20/2015 5:42 AM,1.03,H
07/20/2015 10:24 AM,0.41,L
07/20/2015 5:31 PM,1.7,H
07/21/2015 12:06 AM,0.26,L
07/21/2015 6:50 AM,1.08,H
07/21/2015 11:16 AM,0.58,L
07/21/2015 5:58 PM,1.51,H
07/22/2015 12:43 AM,0.25,L
07/22/2015 8:11 AM,1.18,H
07/22/2015 12:25 PM,0.74,L
07/22/2015 6:23 PM,1.33,H
07/23/2015 1:23 AM,0.23,L
07/23/2015 9:32 AM,1.33,H
07/23/2015 2:07 PM,0.85,L
07/23/2015 6:49 PM,1.17,H
07/24/2015 2:08 AM,0.19,L
07/24/2015 10:37 AM,1.53,H
07/24/2015 4:33 PM,0.84,L
07/24/2015 7:32 PM,1.02,H
07/25/2015 2:56 AM,0.14,L
07/25/2015 11:27 AM,1.73,H
07/25/2015 6:17 PM,0.75,L
07/25/2015 9:16 PM,0.91,H
07/26/2015 3:46 AM,0.08,L
07/26/2015 12:09 PM,1.93,H
07/26/2015 6:55 PM,0.64,L
07/26/2015 10:44 PM,0.87,H
07/27/2015 4:35 AM,0,L
07/27/2015 12:47 PM,2.12,H
07/27/2015 7:24 PM,0.54,L
07/27/2015 11:47 PM,0.89,H
07/28/2015 5:22 AM,-0.08,L
07/28/2015 1:24 PM,2.28,H
07/28/2015 7:54 PM,0.45,L
07/29/2015 12:40 AM,0.93,H
07/29/2015 6:09 AM,-0.15,L
07/29/2015 2:01 PM,2.39,H
07/29/2015 8:25 PM,0.37,L
07/30/2015 1:29 AM,1,H
07/30/2015 6:54 AM,-0.18,L
07/30/2015 2:38 PM,2.44,H
07/30/2015 8:58 PM,0.29,L
07/31/2015 2:18 AM,1.08,H
07/31/2015 7:40 AM,-0.16,L
07/31/2015 3:15 PM,2.43,H
07/31/2015 9:33 PM,0.23,L
08/01/2015 3:09 AM,1.15,H
08/01/2015 8:28 AM,-0.08,L
08/01/2015 3:53 PM,2.33,H
08/01/2015 10:10 PM,0.17,L
08/02/2015 4:03 AM,1.23,H
08/02/2015 9:17 AM,0.06,L
08/02/2015 4:31 PM,2.16,H
08/02/2015 10:48 PM,0.13,L
08/03/2015 5:04 AM,1.3,H
08/03/2015 10:11 AM,0.25,L
08/03/2015 5:09 PM,1.93,H
08/03/2015 11:28 PM,0.1,L
08/04/2015 6:13 AM,1.38,H
08/04/2015 11:13 AM,0.47,L
08/04/2015 5:48 PM,1.67,H
08/05/2015 12:12 AM,0.09,L
08/05/2015 7:33 AM,1.49,H
08/05/2015 12:33 PM,0.67,L
08/05/2015 6:30 PM,1.4,H
08/06/2015 12:59 AM,0.09,L
08/06/2015 8:57 AM,1.64,H
08/06/2015 2:28 PM,0.79,L
08/06/2015 7:22 PM,1.16,H
08/07/2015 1:53 AM,0.09,L
08/07/2015 10:13 AM,1.81,H
08/07/2015 4:56 PM,0.75,L
08/07/2015 8:43 PM,0.98,H
08/08/2015 2:52 AM,0.09,L
08/08/2015 11:16 AM,1.97,H
08/08/2015 6:22 PM,0.64,L
08/08/2015 10:16 PM,0.9,H
08/09/2015 3:51 AM,0.08,L
08/09/2015 12:07 PM,2.1,H
08/09/2015 7:05 PM,0.55,L
08/09/2015 11:28 PM,0.9,H
08/10/2015 4:46 AM,0.06,L
08/10/2015 12:50 PM,2.19,H
08/10/2015 7:36 PM,0.48,L
08/11/2015 12:22 AM,0.95,H
08/11/2015 5:35 AM,0.04,L
08/11/2015 1:27 PM,2.23,H
08/11/2015 8:01 PM,0.43,L
08/12/2015 1:06 AM,1.03,H
08/12/2015 6:18 AM,0.03,L
08/12/2015 2:01 PM,2.23,H
08/12/2015 8:23 PM,0.39,L
08/13/2015 1:46 AM,1.1,H
08/13/2015 6:58 AM,0.04,L
08/13/2015 2:32 PM,2.2,H
08/13/2015 8:46 PM,0.36,L
08/14/2015 2:22 AM,1.18,H
08/14/2015 7:36 AM,0.07,L
08/14/2015 3:01 PM,2.13,H
08/14/2015 9:09 PM,0.33,L
08/15/2015 2:59 AM,1.24,H
08/15/2015 8:13 AM,0.13,L
08/15/2015 3:29 PM,2.03,H
08/15/2015 9:34 PM,0.3,L
08/16/2015 3:36 AM,1.3,H
08/16/2015 8:51 AM,0.23,L
08/16/2015 3:56 PM,1.9,H
08/16/2015 10:00 PM,0.29,L
08/17/2015 4:17 AM,1.34,H
08/17/2015 9:31 AM,0.34,L
08/17/2015 4:21 PM,1.75,H
08/17/2015 10:28 PM,0.28,L
08/18/2015 5:01 AM,1.37,H
08/18/2015 10:14 AM,0.48,L
08/18/2015 4:44 PM,1.58,H
08/18/2015 10:58 PM,0.28,L
08/19/2015 5:54 AM,1.39,H
08/19/2015 11:04 AM,0.63,L
08/19/2015 5:05 PM,1.41,H
08/19/2015 11:32 PM,0.28,L
08/20/2015 7:00 AM,1.43,H
08/20/2015 12:10 PM,0.77,L
08/20/2015 5:24 PM,1.25,H
08/21/2015 12:11 AM,0.29,L
08/21/2015 8:20 AM,1.5,H
08/21/2015 1:50 PM,0.85,L
08/21/2015 5:43 PM,1.1,H
08/22/2015 1:01 AM,0.29,L
08/22/2015 9:39 AM,1.63,H
08/23/2015 2:02 AM,0.27,L
08/23/2015 10:42 AM,1.79,H
08/23/2015 5:59 PM,0.72,L
08/23/2015 9:11 PM,0.88,H
08/24/2015 3:08 AM,0.22,L
08/24/2015 11:32 AM,1.97,H
08/24/2015 6:22 PM,0.61,L
08/24/2015 10:47 PM,0.91,H
08/25/2015 4:10 AM,0.15,L
08/25/2015 12:15 PM,2.13,H
08/25/2015 6:47 PM,0.51,L
08/25/2015 11:47 PM,1,H
08/26/2015 5:06 AM,0.06,L
08/26/2015 12:54 PM,2.26,H
08/26/2015 7:15 PM,0.41,L
08/27/2015 12:38 AM,1.13,H
08/27/2015 5:58 AM,-0.01,L
08/27/2015 1:32 PM,2.33,H
08/27/2015 7:44 PM,0.32,L
08/28/2015 1:25 AM,1.28,H
08/28/2015 6:47 AM,-0.05,L
08/28/2015 2:10 PM,2.33,H
08/28/2015 8:15 PM,0.23,L
08/29/2015 2:12 AM,1.43,H
08/29/2015 7:37 AM,-0.02,L
08/29/2015 2:46 PM,2.26,H
08/29/2015 8:48 PM,0.16,L
08/30/2015 3:00 AM,1.57,H
08/30/2015 8:27 AM,0.06,L
08/30/2015 3:23 PM,2.11,H
08/30/2015 9:22 PM,0.1,L
08/31/2015 3:51 AM,1.68,H
08/31/2015 9:19 AM,0.2,L
08/31/2015 3:59 PM,1.9,H
08/31/2015 9:58 PM,0.07,L
09/01/2015 4:46 AM,1.75,H
09/01/2015 10:16 AM,0.37,L
09/01/2015 4:36 PM,1.66,H
09/01/2015 10:36 PM,0.08,L
09/02/2015 5:48 AM,1.79,H
09/02/2015 11:22 AM,0.55,L
09/02/2015 5:15 PM,1.41,H
09/02/2015 11:17 PM,0.11,L
09/03/2015 6:58 AM,1.82,H
09/03/2015 12:47 PM,0.7,L
09/03/2015 5:59 PM,1.18,H
09/04/2015 12:06 AM,0.17,L
09/04/2015 8:17 AM,1.85,H
09/04/2015 2:53 PM,0.74,L
09/04/2015 7:07 PM,0.99,H
09/05/2015 1:05 AM,0.24,L
09/05/2015 9:36 AM,1.91,H
09/05/2015 5:02 PM,0.66,L
09/05/2015 9:01 PM,0.89,H
09/06/2015 2:17 AM,0.29,L
09/06/2015 10:43 AM,1.97,H
09/06/2015 5:58 PM,0.57,L
09/06/2015 10:34 PM,0.92,H
09/07/2015 3:32 AM,0.3,L
09/07/2015 11:37 AM,2.03,H
09/07/2015 6:30 PM,0.5,L
09/07/2015 11:37 PM,1.02,H
09/08/2015 4:36 AM,0.28,L
09/08/2015 12:21 PM,2.06,H
09/08/2015 6:55 PM,0.45,L
09/09/2015 12:24 AM,1.14,H
09/09/2015 5:29 AM,0.25,L
09/09/2015 12:58 PM,2.06,H
09/09/2015 7:16 PM,0.41,L
09/10/2015 1:02 AM,1.26,H
09/10/2015 6:13 AM,0.23,L
09/10/2015 1:30 PM,2.03,H
09/10/2015 7:35 PM,0.36,L
09/11/2015 1:36 AM,1.38,H
09/11/2015 6:52 AM,0.23,L
09/11/2015 1:59 PM,1.97,H
09/11/2015 7:55 PM,0.32,L
09/12/2015 2:09 AM,1.49,H
09/12/2015 7:30 AM,0.24,L
09/12/2015 2:26 PM,1.89,H
09/12/2015 8:16 PM,0.28,L
09/13/2015 2:42 AM,1.58,H
09/13/2015 8:08 AM,0.28,L
09/13/2015 2:51 PM,1.79,H
09/13/2015 8:39 PM,0.25,L
09/14/2015 3:16 AM,1.65,H
09/14/2015 8:46 AM,0.35,L
09/14/2015 3:15 PM,1.66,H
09/14/2015 9:03 PM,0.23,L
09/15/2015 3:51 AM,1.7,H
09/15/2015 9:26 AM,0.44,L
09/15/2015 3:39 PM,1.53,H
09/15/2015 9:29 PM,0.23,L
09/16/2015 4:30 AM,1.72,H
09/16/2015 10:11 AM,0.54,L
09/16/2015 4:01 PM,1.38,H
09/16/2015 9:57 PM,0.24,L
09/17/2015 5:14 AM,1.73,H
09/17/2015 11:03 AM,0.64,L
09/17/2015 4:22 PM,1.24,H
09/17/2015 10:29 PM,0.27,L
09/18/2015 6:07 AM,1.72,H
09/18/2015 12:10 PM,0.73,L
09/18/2015 4:45 PM,1.1,H
09/18/2015 11:08 PM,0.31,L
09/19/2015 7:15 AM,1.72,H
09/19/2015 1:48 PM,0.77,L
09/19/2015 5:12 PM,0.97,H
09/19/2015 11:59 PM,0.36,L
09/20/2015 8:35 AM,1.76,H
09/20/2015 4:06 PM,0.72,L
09/20/2015 6:47 PM,0.86,H
09/21/2015 1:10 AM,0.38,L
09/21/2015 9:48 AM,1.85,H
09/21/2015 5:04 PM,0.62,L
09/21/2015 9:38 PM,0.87,H
09/22/2015 2:33 AM,0.37,L
09/22/2015 10:47 AM,1.97,H
09/22/2015 5:34 PM,0.52,L
09/22/2015 10:55 PM,1,H
09/23/2015 3:48 AM,0.31,L
09/23/2015 11:35 AM,2.06,H
09/23/2015 6:01 PM,0.41,L
09/23/2015 11:48 PM,1.18,H
09/24/2015 4:53 AM,0.24,L
09/24/2015 12:18 PM,2.12,H
09/24/2015 6:30 PM,0.31,L
09/25/2015 12:35 AM,1.39,H
09/25/2015 5:51 AM,0.18,L
09/25/2015 12:58 PM,2.12,H
09/25/2015 6:59 PM,0.2,L
09/26/2015 1:20 AM,1.61,H
09/26/2015 6:45 AM,0.15,L
09/26/2015 1:36 PM,2.06,H
09/26/2015 7:30 PM,0.1,L
09/27/2015 2:05 AM,1.82,H
09/27/2015 7:37 AM,0.16,L
09/27/2015 2:13 PM,1.93,H
09/27/2015 8:02 PM,0.03,L
09/28/2015 2:50 AM,1.99,H
09/28/2015 8:30 AM,0.23,L
09/28/2015 2:50 PM,1.76,H
09/28/2015 8:35 PM,-0.01,L
09/29/2015 3:38 AM,2.1,H
09/29/2015 9:25 AM,0.32,L
09/29/2015 3:27 PM,1.55,H
09/29/2015 9:10 PM,-0.01,L
09/30/2015 4:28 AM,2.15,H
09/30/2015 10:25 AM,0.44,L
09/30/2015 4:06 PM,1.34,H
09/30/2015 9:47 PM,0.03,L
10/01/2015 5:23 AM,2.13,H
10/01/2015 11:33 AM,0.55,L
10/01/2015 4:47 PM,1.14,H
10/01/2015 10:28 PM,0.12,L
10/02/2015 6:24 AM,2.07,H
10/02/2015 12:58 PM,0.62,L
10/02/2015 5:42 PM,0.97,H
10/02/2015 11:15 PM,0.24,L
10/03/2015 7:34 AM,1.99,H
10/03/2015 2:53 PM,0.62,L
10/03/2015 7:18 PM,0.86,H
10/04/2015 12:15 AM,0.36,L
10/04/2015 8:48 AM,1.94,H
10/04/2015 4:24 PM,0.55,L
10/04/2015 9:18 PM,0.87,H
10/05/2015 1:37 AM,0.47,L
10/05/2015 9:57 AM,1.91,H
10/05/2015 5:11 PM,0.48,L
10/05/2015 10:41 PM,1,H
10/06/2015 3:07 AM,0.51,L
10/06/2015 10:54 AM,1.89,H
10/06/2015 5:41 PM,0.43,L
10/06/2015 11:36 PM,1.16,H
10/07/2015 4:22 AM,0.49,L
10/07/2015 11:40 AM,1.86,H
10/07/2015 6:05 PM,0.38,L
10/08/2015 12:18 AM,1.32,H
10/08/2015 5:20 AM,0.46,L
10/08/2015 12:18 PM,1.82,H
10/08/2015 6:24 PM,0.33,L
10/09/2015 12:53 AM,1.48,H
10/09/2015 6:07 AM,0.43,L
10/09/2015 12:50 PM,1.76,H
10/09/2015 6:43 PM,0.28,L
10/10/2015 1:25 AM,1.63,H
10/10/2015 6:49 AM,0.41,L
10/10/2015 1:19 PM,1.68,H
10/10/2015 7:03 PM,0.22,L
10/11/2015 1:56 AM,1.77,H
10/11/2015 7:28 AM,0.41,L
10/11/2015 1:46 PM,1.59,H
10/11/2015 7:25 PM,0.17,L
10/12/2015 2:26 AM,1.88,H
10/12/2015 8:07 AM,0.42,L
10/12/2015 2:11 PM,1.49,H
10/12/2015 7:48 PM,0.14,L
10/13/2015 2:58 AM,1.96,H
10/13/2015 8:46 AM,0.45,L
10/13/2015 2:36 PM,1.38,H
10/13/2015 8:13 PM,0.12,L
10/14/2015 3:31 AM,2.02,H
10/14/2015 9:28 AM,0.49,L
10/14/2015 3:01 PM,1.27,H
10/14/2015 8:40 PM,0.13,L
10/15/2015 4:07 AM,2.03,H
10/15/2015 10:15 AM,0.54,L
10/15/2015 3:26 PM,1.15,H
10/15/2015 9:10 PM,0.16,L
10/16/2015 4:47 AM,2.02,H
10/16/2015 11:08 AM,0.59,L
10/16/2015 3:53 PM,1.04,H
10/16/2015 9:42 PM,0.21,L
10/17/2015 5:34 AM,1.99,H
10/17/2015 12:15 PM,0.63,L
10/17/2015 4:27 PM,0.93,H
10/17/2015 10:21 PM,0.27,L
10/18/2015 6:31 AM,1.94,H
10/18/2015 1:40 PM,0.63,L
10/18/2015 5:25 PM,0.83,H
10/18/2015 11:12 PM,0.36,L
10/19/2015 7:40 AM,1.91,H
10/19/2015 3:10 PM,0.57,L
10/19/2015 7:51 PM,0.79,H
10/20/2015 12:26 AM,0.44,L
10/20/2015 8:51 AM,1.91,H
10/20/2015 4:05 PM,0.48,L
10/20/2015 9:49 PM,0.91,H
10/21/2015 1:59 AM,0.49,L
10/21/2015 9:55 AM,1.92,H
10/21/2015 4:42 PM,0.38,L
10/21/2015 10:56 PM,1.12,H
10/22/2015 3:29 AM,0.49,L
10/22/2015 10:49 AM,1.91,H
10/22/2015 5:14 PM,0.26,L
10/22/2015 11:46 PM,1.37,H
10/23/2015 4:44 AM,0.44,L
10/23/2015 11:37 AM,1.87,H
10/23/2015 5:44 PM,0.15,L
10/24/2015 12:31 AM,1.65,H
10/24/2015 5:50 AM,0.39,L
10/24/2015 12:20 PM,1.8,H
10/24/2015 6:15 PM,0.04,L
10/25/2015 1:14 AM,1.92,H
10/25/2015 6:49 AM,0.35,L
10/25/2015 1:00 PM,1.68,H
10/25/2015 6:47 PM,-0.05,L
10/26/2015 1:57 AM,2.15,H
10/26/2015 7:44 AM,0.34,L
10/26/2015 1:40 PM,1.54,H
10/26/2015 7:20 PM,-0.12,L
10/27/2015 2:41 AM,2.32,H
10/27/2015 8:39 AM,0.35,L
10/27/2015 2:19 PM,1.38,H
10/27/2015 7:54 PM,-0.14,L
10/28/2015 3:25 AM,2.41,H
10/28/2015 9:35 AM,0.39,L
10/28/2015 2:58 PM,1.22,H
10/28/2015 8:30 PM,-0.1,L
10/29/2015 4:11 AM,2.41,H
10/29/2015 10:33 AM,0.43,L
10/29/2015 3:40 PM,1.06,H
10/29/2015 9:08 PM,-0.02,L
10/30/2015 4:59 AM,2.34,H
10/30/2015 11:36 AM,0.48,L
10/30/2015 4:28 PM,0.93,H
10/30/2015 9:48 PM,0.1,L
10/31/2015 5:51 AM,2.22,H
10/31/2015 12:50 PM,0.51,L
10/31/2015 5:33 PM,0.83,H
10/31/2015 10:33 PM,0.25,L
11/01/2015 6:49 AM,2.07,H
11/01/2015 2:13 PM,0.49,L
11/01/2015 7:15 PM,0.79,H
11/01/2015 11:28 PM,0.42,L
11/02/2015 7:53 AM,1.93,H
11/02/2015 3:24 PM,0.45,L
11/02/2015 9:09 PM,0.87,H
11/03/2015 12:46 AM,0.57,L
11/03/2015 8:57 AM,1.81,H
11/03/2015 4:11 PM,0.39,L
11/03/2015 10:30 PM,1.04,H
11/04/2015 2:24 AM,0.66,L
11/04/2015 9:56 AM,1.71,H
11/04/2015 4:43 PM,0.34,L
11/04/2015 11:24 PM,1.24,H
11/05/2015 3:57 AM,0.67,L
11/05/2015 10:46 AM,1.62,H
11/05/2015 5:08 PM,0.28,L
11/06/2015 12:04 AM,1.44,H
11/06/2015 5:07 AM,0.65,L
11/06/2015 11:27 AM,1.54,H
11/06/2015 5:31 PM,0.22,L
11/07/2015 12:39 AM,1.63,H
11/07/2015 6:03 AM,0.6,L
11/07/2015 12:03 PM,1.45,H
11/07/2015 5:52 PM,0.16,L
11/08/2015 1:10 AM,1.81,H
11/08/2015 6:49 AM,0.56,L
11/08/2015 12:34 PM,1.36,H
11/08/2015 6:15 PM,0.1,L
11/09/2015 1:41 AM,1.96,H
11/09/2015 7:31 AM,0.53,L
11/09/2015 1:04 PM,1.28,H
11/09/2015 6:40 PM,0.05,L
11/10/2015 2:11 AM,2.09,H
11/10/2015 8:11 AM,0.5,L
11/10/2015 1:32 PM,1.2,H
11/10/2015 7:06 PM,0.01,L
11/11/2015 2:43 AM,2.18,H
11/11/2015 8:51 AM,0.48,L
11/11/2015 2:01 PM,1.12,H
11/11/2015 7:35 PM,-0.01,L
11/12/2015 3:15 AM,2.24,H
11/12/2015 9:33 AM,0.48,L
11/12/2015 2:31 PM,1.04,H
11/12/2015 8:05 PM,0,L
11/13/2015 3:51 AM,2.25,H
11/13/2015 10:18 AM,0.48,L
11/13/2015 3:04 PM,0.96,H
11/13/2015 8:38 PM,0.04,L
11/14/2015 4:29 AM,2.24,H
11/14/2015 11:09 AM,0.49,L
11/14/2015 3:42 PM,0.88,H
11/14/2015 9:14 PM,0.1,L
11/15/2015 5:12 AM,2.19,H
11/15/2015 12:07 PM,0.49,L
11/15/2015 4:33 PM,0.8,H
11/15/2015 9:55 PM,0.19,L
11/16/2015 6:01 AM,2.11,H
11/16/2015 1:12 PM,0.46,L
11/16/2015 5:55 PM,0.75,H
11/16/2015 10:46 PM,0.32,L
11/17/2015 6:57 AM,2.02,H
11/17/2015 2:15 PM,0.4,L
11/17/2015 7:58 PM,0.8,H
11/17/2015 11:57 PM,0.47,L
11/18/2015 7:57 AM,1.91,H
11/18/2015 3:07 PM,0.32,L
11/18/2015 9:41 PM,0.98,H
11/19/2015 1:32 AM,0.59,L
11/19/2015 8:59 AM,1.79,H
11/19/2015 3:49 PM,0.21,L
11/19/2015 10:49 PM,1.25,H
11/20/2015 3:14 AM,0.64,L
11/20/2015 9:58 AM,1.67,H
11/20/2015 4:26 PM,0.1,L
11/20/2015 11:40 PM,1.56,H
11/21/2015 4:45 AM,0.62,L
11/21/2015 10:52 AM,1.55,H
11/21/2015 5:01 PM,-0.01,L
11/22/2015 12:25 AM,1.87,H
11/22/2015 5:59 AM,0.56,L
11/22/2015 11:41 AM,1.42,H
11/22/2015 5:35 PM,-0.11,L
11/23/2015 1:08 AM,2.14,H
11/23/2015 7:03 AM,0.49,L
11/23/2015 12:27 PM,1.29,H
11/23/2015 6:11 PM,-0.18,L
11/24/2015 1:50 AM,2.36,H
11/24/2015 7:59 AM,0.43,L
11/24/2015 1:11 PM,1.17,H
11/24/2015 6:47 PM,-0.23,L
11/25/2015 2:31 AM,2.49,H
11/25/2015 8:51 AM,0.39,L
11/25/2015 1:54 PM,1.06,H
11/25/2015 7:24 PM,-0.22,L
11/26/2015 3:12 AM,2.54,H
11/26/2015 9:41 AM,0.37,L
11/26/2015 2:38 PM,0.97,H
11/26/2015 8:01 PM,-0.17,L
11/27/2015 3:54 AM,2.51,H
11/27/2015 10:31 AM,0.37,L
11/27/2015 3:24 PM,0.89,H
11/27/2015 8:40 PM,-0.08,L
11/28/2015 4:37 AM,2.41,H
11/28/2015 11:23 AM,0.38,L
11/28/2015 4:15 PM,0.83,H
11/28/2015 9:20 PM,0.06,L
11/29/2015 5:21 AM,2.26,H
11/29/2015 12:17 PM,0.39,L
11/29/2015 5:19 PM,0.79,H
11/29/2015 10:03 PM,0.22,L
11/30/2015 6:06 AM,2.08,H
11/30/2015 1:14 PM,0.38,L
11/30/2015 6:44 PM,0.79,H
11/30/2015 10:52 PM,0.4,L
12/01/2015 6:55 AM,1.89,H
12/01/2015 2:08 PM,0.35,L
12/01/2015 8:27 PM,0.87,H
12/01/2015 11:55 PM,0.58,L
12/02/2015 7:46 AM,1.71,H
12/02/2015 2:55 PM,0.31,L
12/02/2015 9:57 PM,1.04,H
12/03/2015 1:25 AM,0.73,L
12/03/2015 8:40 AM,1.54,H
12/03/2015 3:34 PM,0.27,L
12/03/2015 10:59 PM,1.26,H
12/04/2015 3:16 AM,0.79,L
12/04/2015 9:33 AM,1.39,H
12/04/2015 4:06 PM,0.21,L
12/04/2015 11:44 PM,1.48,H
12/05/2015 4:55 AM,0.77,L
12/05/2015 10:23 AM,1.26,H
12/05/2015 4:34 PM,0.14,L
12/06/2015 12:20 AM,1.69,H
12/06/2015 6:06 AM,0.71,L
12/06/2015 11:08 AM,1.15,H
12/06/2015 5:03 PM,0.07,L
12/07/2015 12:53 AM,1.88,H
12/07/2015 6:57 AM,0.63,L
12/07/2015 11:48 AM,1.07,H
12/07/2015 5:32 PM,0,L
12/08/2015 1:25 AM,2.04,H
12/08/2015 7:39 AM,0.56,L
12/08/2015 12:25 PM,1.01,H
12/08/2015 6:03 PM,-0.06,L
12/09/2015 1:56 AM,2.18,H
12/09/2015 8:16 AM,0.5,L
12/09/2015 1:01 PM,0.97,H
12/09/2015 6:35 PM,-0.1,L
12/10/2015 2:28 AM,2.28,H
12/10/2015 8:52 AM,0.45,L
12/10/2015 1:37 PM,0.93,H
12/10/2015 7:09 PM,-0.13,L
12/11/2015 3:01 AM,2.34,H
12/11/2015 9:30 AM,0.41,L
12/11/2015 2:15 PM,0.9,H
12/11/2015 7:44 PM,-0.13,L
12/12/2015 3:36 AM,2.37,H
12/12/2015 10:11 AM,0.38,L
12/12/2015 2:56 PM,0.86,H
12/12/2015 8:21 PM,-0.09,L
12/13/2015 4:13 AM,2.35,H
12/13/2015 10:54 AM,0.35,L
12/13/2015 3:44 PM,0.82,H
12/13/2015 9:01 PM,-0.01,L
12/14/2015 4:53 AM,2.28,H
12/14/2015 11:40 AM,0.32,L
12/14/2015 4:42 PM,0.8,H
12/14/2015 9:45 PM,0.11,L
12/15/2015 5:35 AM,2.16,H
12/15/2015 12:30 PM,0.28,L
12/15/2015 5:59 PM,0.81,H
12/15/2015 10:37 PM,0.28,L
12/16/2015 6:20 AM,2,H
12/16/2015 1:19 PM,0.23,L
12/16/2015 7:39 PM,0.89,H
12/16/2015 11:44 PM,0.47,L
12/17/2015 7:09 AM,1.8,H
12/17/2015 2:08 PM,0.16,L
12/17/2015 9:17 PM,1.1,H
12/18/2015 1:16 AM,0.65,L
12/18/2015 8:04 AM,1.59,H
12/18/2015 2:55 PM,0.07,L
12/18/2015 10:32 PM,1.39,H
12/19/2015 3:11 AM,0.74,L
12/19/2015 9:04 AM,1.38,H
12/19/2015 3:39 PM,-0.02,L
12/19/2015 11:29 PM,1.7,H
12/20/2015 5:02 AM,0.71,L
12/20/2015 10:08 AM,1.2,H
12/20/2015 4:21 PM,-0.11,L
12/21/2015 12:17 AM,1.99,H
12/21/2015 6:25 AM,0.61,L
12/21/2015 11:09 AM,1.06,H
12/21/2015 5:02 PM,-0.18,L
12/22/2015 1:00 AM,2.22,H
12/22/2015 7:25 AM,0.5,L
12/22/2015 12:04 PM,0.97,H
12/22/2015 5:43 PM,-0.24,L
12/23/2015 1:41 AM,2.38,H
12/23/2015 8:14 AM,0.41,L
12/23/2015 12:55 PM,0.91,H
12/23/2015 6:24 PM,-0.26,L
12/24/2015 2:21 AM,2.47,H
12/24/2015 8:56 AM,0.35,L
12/24/2015 1:42 PM,0.88,H
12/24/2015 7:04 PM,-0.25,L
12/25/2015 2:59 AM,2.48,H
12/25/2015 9:35 AM,0.31,L
12/25/2015 2:28 PM,0.87,H
12/25/2015 7:44 PM,-0.2,L
12/26/2015 3:36 AM,2.43,H
12/26/2015 10:12 AM,0.29,L
12/26/2015 3:14 PM,0.86,H
12/26/2015 8:24 PM,-0.11,L
12/27/2015 4:13 AM,2.33,H
12/27/2015 10:50 AM,0.28,L
